word,adjacent,speaker,variety,age,gender,duration,repetition,point,F0,token,semitone.norm,cat
there,voicedObs.son,HKE_040,HKE,20,M,0.218079355,2,9,153.7654502,HKE_040-there-2,0.423715544,content
there,voicedObs.son,HKE_028,HKE,36,F,0.269496439,2,3,205.5747017,HKE_028-there-2,0.81104466,content
there,voicedObs.son,HKE_045,HKE,48,F,0.188803034,2,1,204.8731118,HKE_045-there-2,0.907837906,content
there,voicedObs.son,AME_021,AE,21,M,0.233817948,3,8,91.17051007,AE_021-there-3,-1.018480298,content
there,voicedObs.son,HKE_048,HKE,43,M,0.178482291,3,9,145.3174878,HKE_048-there-3,0.114172522,content
there,voicedObs.son,AME_006,AE,19,F,0.184113316,3,5,218.2907494,AE_006-there-3,-1.086660151,content
there,voicedObs.son,AME_027,AE,21,F,0.206262813,1,4,174.5984115,AE_027-there-1,-0.109400479,content
there,voicedObs.son,AME_006,AE,19,F,0.211473443,2,7,273.7694107,AE_006-there-2,0.592729186,content
there,voicedObs.son,HKE_038,HKE,35,F,0.311911645,2,6,208.5782578,HKE_038-there-2,0.50242647,content
there,voicedObs.son,AME_020,AE,30,M,0.24,1,5,141.9560497,AE_020-there-1,0.145987912,content
there,voicedObs.son,HKE_043,HKE,50,M,0.204847155,1,3,122.327976,HKE_043-there-1,1.007506531,content
there,voicedObs.son,AME_003,AE,22,M,0.288900836,3,5,101.4747725,AE_003-there-3,-1.688892886,content
there,voicedObs.son,HKE_006,HKE,19,F,0.337015553,3,5,246.7733356,HKE_006-there-3,0.21966335,content
there,voicedObs.son,HKE_030,HKE,58,F,0.420494074,1,8,167.0446396,HKE_030-there-1,0.569441513,content
there,voicedObs.son,HKE_031,HKE,36,F,0.305416625,3,4,196.3952032,HKE_031-there-3,-0.576195243,content
there,voicedObs.son,AME_020,AE,30,M,0.24,1,7,137.574988,AE_020-there-1,-0.157003821,content
there,voicedObs.son,HKE_002,HKE,18,M,0.19427195,2,4,105.1381701,HKE_002-there-2,-0.612778906,content
there,voicedObs.son,HKE_019,HKE,40,M,0.175732581,1,4,113.1791754,HKE_019-there-1,0.675242951,content
there,voicedObs.son,AME_032,AE,23,M,0.21959331,1,1,116.6779483,AE_032-there-1,0.165772288,content
there,voicedObs.son,AME_021,AE,21,M,0.233817948,3,7,91.98391813,AE_021-there-3,-0.940878935,content
there,voicedObs.son,HKE_038,HKE,35,F,0.311911645,2,9,218.5020703,HKE_038-there-2,0.991825253,content
there,voicedObs.son,HKE_024,HKE,28,F,0.2,1,4,208.3482584,HKE_024-there-1,1.018384111,content
there,voicedObs.son,AME_007,AE,19,F,0.363056705,2,1,181.2324598,AE_007-there-2,-0.669327062,content
there,voicedObs.son,HKE_019,HKE,40,M,0.185480986,3,5,102.321051,HKE_019-there-3,-0.458770184,content
there,voicedObs.son,HKE_018,HKE,19,F,0.278006853,3,6,197.9227897,HKE_018-there-3,-0.352005091,content
there,voicedObs.son,AME_018,AE,20,F,0.214862869,2,7,180.9919508,AE_018-there-2,-0.684053332,content
there,voicedObs.son,HKE_039,HKE,23,F,0.271045483,3,4,179.3032717,HKE_039-there-3,-0.639910147,content
there,voicedObs.son,AME_030,AE,18,M,0.23,2,9,123.926552,AE_030-there-2,-0.413234636,content
there,voicedObs.son,AME_002,AE,24,F,0.171328068,2,4,178.4115274,AE_002-there-2,-0.715708589,content
there,voicedObs.son,HKE_020,HKE,21,M,0.238378683,3,9,88.3690302,HKE_020-there-3,-1.23425548,content
there,voicedObs.son,HKE_038,HKE,35,F,0.31223514,1,8,230.0368852,HKE_038-there-1,1.533479251,content
there,voicedObs.son,AME_020,AE,30,M,0.244556496,3,2,129.0758152,AE_020-there-3,-0.773352938,content
there,voicedObs.son,AME_007,AE,19,F,0.363056705,2,8,221.0605807,AE_007-there-2,1.852268328,content
there,voicedObs.son,HKE_016,HKE,26,F,0.204921807,1,4,205.9631924,HKE_016-there-1,1.389550531,content
there,voicedObs.son,AME_026,AE,19,M,0.261664539,2,1,100.7693532,AE_026-there-2,-1.859020363,content
there,voicedObs.son,HKE_038,HKE,35,F,0.264979947,3,1,197.3139794,HKE_038-there-3,-0.082121134,content
there,voicedObs.son,AME_025,AE,20,F,0.25,1,5,174.6587034,AE_025-there-1,-0.521774787,content
there,voicedObs.son,HKE_014,HKE,39,M,0.205464358,3,3,134.2979701,HKE_014-there-3,0.016264641,content
there,voicedObs.son,HKE_014,HKE,39,M,0.197643164,1,3,149.0666549,HKE_014-there-1,1.170339646,content
there,voicedObs.son,AME_031,AE,18,M,0.21,1,9,141.5494927,AE_031-there-1,-0.033327237,content
there,voicedObs.son,AME_020,AE,30,M,0.244556496,3,1,130.754477,AE_020-there-3,-0.648463604,content
there,voicedObs.son,AME_004,AE,22,F,0.293777247,2,2,213.0566267,AE_004-there-2,-0.375343191,content
there,voicedObs.son,HKE_014,HKE,39,M,0.199586773,2,3,139.9223655,HKE_014-there-2,0.470082146,content
there,voicedObs.son,AME_020,AE,30,M,0.24,1,3,139.6830293,AE_020-there-1,-0.010026859,content
there,voicedObs.son,HKE_029,HKE,36,F,0.301441481,1,5,173.628317,HKE_029-there-1,-0.105094624,content
there,voicedObs.son,HKE_046,HKE,57,F,0.29438069,1,7,167.3634227,HKE_046-there-1,-0.100222934,content
there,voicedObs.son,HKE_016,HKE,26,F,0.200351039,2,6,191.9859603,HKE_016-there-2,0.856211183,content
there,voicedObs.son,HKE_024,HKE,28,F,0.171402721,3,8,164.2748401,HKE_024-there-3,-1.403728125,content
there,voicedObs.son,AME_017,AE,20,M,0.181758796,3,6,91.30739245,AE_017-there-3,-1.676461358,content
there,voicedObs.son,HKE_019,HKE,40,M,0.175732581,1,5,117.1362981,HKE_019-there-1,1.061647495,content
there,voicedObs.son,HKE_002,HKE,18,M,0.210164314,3,9,99.58539021,HKE_002-there-3,-0.999738638,content
there,voicedObs.son,HKE_045,HKE,48,F,0.188803034,2,8,191.2407085,HKE_045-there-2,0.184342897,content
there,voicedObs.son,HKE_012,HKE,24,M,0.140633345,3,2,94.52406193,HKE_012-there-3,-0.36495133,content
there,voicedObs.son,HKE_031,HKE,36,F,0.281640024,2,5,195.5395774,HKE_031-there-2,-0.611224507,content
there,voicedObs.son,HKE_020,HKE,21,M,0.238378683,3,6,93.96319583,HKE_020-there-3,-0.784014789,content
there,voicedObs.son,AME_002,AE,24,F,0.184491837,1,6,206.4409862,AE_002-there-1,1.682869759,content
there,voicedObs.son,HKE_031,HKE,36,F,0.281640024,2,4,212.8032112,HKE_031-there-2,0.067551562,content
there,voicedObs.son,HKE_028,HKE,36,F,0.269496439,2,1,208.5552799,HKE_028-there-2,0.913708515,content
there,voicedObs.son,AME_004,AE,22,F,0.239486032,3,1,209.7330417,AE_004-there-3,-0.50438895,content
there,voicedObs.son,HKE_038,HKE,35,F,0.264979947,3,7,195.4435989,HKE_038-there-3,-0.182403461,content
there,voicedObs.son,AME_024,AE,20,F,0.24,3,9,189.1501953,AE_024-there-3,-1.22814819,content
there,voicedObs.son,AME_020,AE,30,M,0.244556496,3,8,123.630618,AE_020-there-3,-1.189944454,content
there,voicedObs.son,HKE_006,HKE,19,F,0.337015553,3,3,244.6730782,HKE_006-there-3,0.111299173,content
there,voicedObs.son,HKE_015,HKE,30,F,0.250584408,2,6,238.1645739,HKE_015-there-2,-0.331868702,content
there,voicedObs.son,AME_027,AE,21,F,0.206262813,1,1,175.3525891,AE_027-there-1,-0.043056717,content
there,voicedObs.son,AME_006,AE,19,F,0.211473443,2,8,280.5530342,AE_006-there-2,0.774244847,content
there,voicedObs.son,AME_017,AE,20,M,0.181758796,3,4,88.73761305,AE_017-there-3,-1.954723455,content
there,voicedObs.son,HKE_003,HKE,21,M,0.286766897,1,6,161.356414,HKE_003-there-1,0.079082717,content
there,voicedObs.son,HKE_024,HKE,28,F,0.201987687,2,9,159.7368049,HKE_024-there-2,-1.689214452,content
there,voicedObs.son,AME_030,AE,18,M,0.23,3,3,123.7714214,AE_030-there-3,-0.422539382,content
there,voicedObs.son,AME_020,AE,30,M,0.24,1,6,140.7564239,AE_020-there-1,0.063962333,content
there,voicedObs.son,HKE_012,HKE,24,M,0.140633345,3,7,86.77576795,HKE_012-there-3,-1.110441805,content
there,voicedObs.son,AME_006,AE,19,F,0.227783064,1,5,242.9538259,AE_006-there-1,-0.292837404,content
there,voicedObs.son,HKE_035,HKE,33,M,0.290903116,1,3,133.8963061,HKE_035-there-1,0.82425803499999994,content
there,voicedObs.son,HKE_017,HKE,20,M,0.237769019,1,2,136.6136392,HKE_017-there-1,1.655674593,content
there,voicedObs.son,HKE_043,HKE,50,M,0.179973912,3,5,107.7508932,HKE_043-there-3,0.01437467,content
there,voicedObs.son,AME_007,AE,19,F,0.363056705,2,6,199.1164163,AE_007-there-2,0.525224641,content
there,voicedObs.son,HKE_006,HKE,19,F,0.351837594,1,2,265.4148418,HKE_006-there-1,1.142936176,content
there,voicedObs.son,AME_010,AE,27,M,0.201844115,1,7,96.90590847,AE_010-there-1,-0.076065197,content
there,voicedObs.son,HKE_002,HKE,18,M,0.19427195,2,6,108.883401,HKE_002-there-2,-0.363157409,content
there,voicedObs.son,HKE_038,HKE,35,F,0.31223514,1,6,212.3907621,HKE_038-there-1,0.693142763,content
there,voicedObs.son,HKE_040,HKE,20,M,0.201196709,3,7,148.9024178,HKE_040-there-3,0.130358371,content
there,voicedObs.son,AME_008,AE,30,M,0.198185107,2,9,103.3740517,AE_008-there-2,-0.779101967,content
there,voicedObs.son,HKE_039,HKE,23,F,0.264320501,2,8,175.5978783,HKE_039-there-2,-0.772206124,content
there,voicedObs.son,AME_005,AE,19,F,0.225152703,3,2,179.9255127,AE_005-there-3,-0.288498448,content
there,voicedObs.son,AME_020,AE,30,M,0.24,2,2,138.8828049,AE_020-there-2,-0.065557286,content
there,voicedObs.son,AME_002,AE,24,F,0.171328068,2,7,176.1895907,AE_002-there-2,-0.921705693,content
there,voicedObs.son,HKE_035,HKE,33,M,0.246260769,2,2,141.6005933,HKE_035-there-2,1.130053049,content
there,voicedObs.son,HKE_014,HKE,39,M,0.197643164,1,1,155.6839646,HKE_014-there-1,1.65079084,content
there,voicedObs.son,HKE_017,HKE,20,M,0.22,3,8,85.69864441,HKE_017-there-3,-1.674988836,content
there,voicedObs.son,AME_005,AE,19,F,0.311202444,1,2,165.262902,AE_005-there-1,-1.248228171,content
there,voicedObs.son,AME_032,AE,23,M,0.21,2,2,104.0963285,AE_032-there-2,-1.674323181,content
there,voicedObs.son,HKE_015,HKE,30,F,0.237115807,1,7,229.4008991,HKE_015-there-1,-0.531529716,content
there,voicedObs.son,HKE_003,HKE,21,M,0.275329946,2,8,148.5498505,HKE_003-there-2,-1.173591459,content
there,voicedObs.son,AME_032,AE,23,M,0.21959331,1,2,116.6974373,AE_032-there-1,0.168465784,content
there,voicedObs.son,HKE_029,HKE,36,F,0.255667016,2,5,172.1035342,HKE_029-there-2,-0.180003662,content
there,voicedObs.son,HKE_039,HKE,23,F,0.264320501,2,2,229.8559095,HKE_039-there-2,0.933638164,content
there,voicedObs.son,HKE_024,HKE,28,F,0.2,1,5,208.8576602,HKE_024-there-1,1.043270387,content
there,voicedObs.son,HKE_037,HKE,47,F,0.17192529,3,2,136.5917836,HKE_037-there-3,-1.796540476,content
there,voicedObs.son,HKE_035,HKE,33,M,0.290903116,1,2,150.2527597,HKE_035-there-1,1.454235016,content
there,voicedObs.son,HKE_035,HKE,33,M,0.246260769,2,3,131.6878243,HKE_035-there-2,0.733349824,content
there,voicedObs.son,AME_027,AE,21,F,0.206262813,1,7,172.2963436,AE_027-there-1,-0.313696452,content
there,voicedObs.son,HKE_035,HKE,33,M,0.284277684,3,3,134.213978,HKE_035-there-3,0.837210934,content
there,voicedObs.son,HKE_040,HKE,20,M,0.218079355,2,8,155.8081325,HKE_040-there-2,0.544180774,content
there,voicedObs.son,HKE_006,HKE,19,F,0.319383141,2,5,256.9207697,HKE_006-there-2,0.730562129,content
there,voicedObs.son,HKE_031,HKE,36,F,0.305416625,3,2,231.1129464,HKE_031-there-3,0.729749494,content
there,voicedObs.son,AME_013,AE,21,M,0.275146261,3,4,127.7364517,AE_013-there-3,-0.828206227,content
there,voicedObs.son,AME_018,AE,20,F,0.235965889,1,7,202.3536886,AE_018-there-1,0.629810315,content
there,voicedObs.son,AME_012,AE,20,F,0.214154673,2,7,204.234641,AE_012-there-2,0.26157278900000003,content
there,voicedObs.son,AME_023,AE,20,F,0.348358412,1,2,204.7548238,AE_023-there-1,0.056822015,content
there,voicedObs.son,HKE_016,HKE,26,F,0.200351039,2,7,187.3970227,HKE_016-there-2,0.672605195,content
there,voicedObs.son,AME_005,AE,19,F,0.247473877,2,2,170.5518162,AE_005-there-2,-0.892568066,content
there,voicedObs.son,HKE_006,HKE,19,F,0.319383141,2,3,253.090496,HKE_006-there-2,0.540127934,content
there,voicedObs.son,AME_017,AE,20,M,0.181758796,3,5,89.81403856,AE_017-there-3,-1.837197127,content
there,voicedObs.son,AME_018,AE,20,F,0.214862869,2,8,180.8505616,AE_018-there-2,-0.693256783,content
there,voicedObs.son,HKE_016,HKE,26,F,0.202629261,3,4,183.5241471,HKE_016-there-3,0.514116221,content
there,voicedObs.son,HKE_046,HKE,57,F,0.328073966,3,9,124.9021058,HKE_046-there-3,-1.818940041,content
there,voicedObs.son,AME_008,AE,30,M,0.185448231,3,8,100.1012028,AE_008-there-3,-1.157826895,content
there,voicedObs.son,HKE_046,HKE,57,F,0.29438069,1,9,132.2779145,HKE_046-there-1,-1.481966218,content
there,voicedObs.son,HKE_032,HKE,32,F,0.333656179,1,1,227.6449695,HKE_032-there-1,-0.408902721,content
there,voicedObs.son,AME_012,AE,20,F,0.167033081,1,6,215.3615374,AE_012-there-1,0.854574892,content
there,voicedObs.son,HKE_016,HKE,26,F,0.202629261,3,1,188.1590738,HKE_016-there-3,0.703404526,content
there,voicedObs.son,AME_017,AE,20,M,0.22,2,6,94.57440348,AE_017-there-2,-1.333797531,content
there,voicedObs.son,AME_017,AE,20,M,0.19,1,9,102.6024425,AE_017-there-1,-0.539645772,content
there,voicedObs.son,HKE_031,HKE,36,F,0.324366212,1,4,210.6052816,HKE_031-there-1,-0.015743328,content
there,voicedObs.son,HKE_038,HKE,35,F,0.311911645,2,1,200.9797441,HKE_038-there-2,0.111694633,content
there,voicedObs.son,HKE_035,HKE,33,M,0.246260769,2,4,119.9621682,HKE_035-there-2,0.223601008,content
there,voicedObs.son,AME_021,AE,21,M,0.300345827,2,8,109.1622452,AE_021-there-2,0.555025167,content
there,voicedObs.son,AME_028,AE,23,F,0.155828917,3,5,256.0609008,AE_028-there-3,0.775611623,content
there,voicedObs.son,HKE_028,HKE,36,F,0.278361453,3,3,199.8597551,HKE_028-there-3,0.609965757,content
there,voicedObs.son,HKE_002,HKE,18,M,0.229677844,1,9,118.9511409,HKE_002-there-1,0.267526775,content
there,voicedObs.son,HKE_037,HKE,47,F,0.17192529,3,3,139.3017552,HKE_037-there-3,-1.63536804,content
there,voicedObs.son,HKE_023,HKE,30,M,0.191017732,2,3,125.6042225,HKE_023-there-2,0.067084623,content
there,voicedObs.son,AME_008,AE,30,M,0.197290971,1,9,100.9117583,AE_008-there-1,-1.062890416,content
there,voicedObs.son,HKE_013,HKE,26,F,0.191447587,2,1,200.0830224,HKE_013-there-2,-0.722558623,content
there,voicedObs.son,AME_003,AE,22,M,0.288900836,3,7,103.2275463,AE_003-there-3,-1.413972431,content
there,voicedObs.son,HKE_002,HKE,18,M,0.210164314,3,4,106.6047925,HKE_002-there-3,-0.513984384,content
there,voicedObs.son,AME_007,AE,19,F,0.397668562,3,4,191.0155628,AE_007-there-3,-0.001986744,content
there,voicedObs.son,HKE_040,HKE,20,M,0.201196709,3,9,143.9026197,HKE_040-there-3,-0.18141185,content
there,voicedObs.son,AME_007,AE,19,F,0.363056705,2,7,210.6245579,AE_007-there-2,1.238427638,content
there,voicedObs.son,HKE_017,HKE,20,M,0.237769019,1,4,132.8978424,HKE_017-there-1,1.458714105,content
there,voicedObs.son,AME_021,AE,21,M,0.300345827,2,9,106.1502068,AE_021-there-2,0.310572309,content
there,voicedObs.son,HKE_038,HKE,35,F,0.264979947,3,9,203.9089951,HKE_038-there-3,0.264045244,content
there,voicedObs.son,AME_020,AE,30,M,0.24,1,8,134.3820741,AE_020-there-1,-0.383965588,content
there,voicedObs.son,HKE_029,HKE,36,F,0.301441481,1,4,171.767729,HKE_029-there-1,-0.196590154,content
there,voicedObs.son,AME_004,AE,22,F,0.244394451,1,1,221.5346199,AE_004-there-1,-0.055070759,content
there,voicedObs.son,AME_026,AE,19,M,0.280231669,1,1,95.89117459,AE_026-there-1,-2.25910936,content
there,voicedObs.son,AME_002,AE,24,F,0.165998954,3,7,183.3137941,AE_002-there-3,-0.270146259,content
there,voicedObs.son,HKE_003,HKE,21,M,0.286766897,1,9,151.3889936,HKE_003-there-1,-0.886806733,content
there,voicedObs.son,HKE_010,HKE,38,F,0.197946447,3,2,154.6583684,HKE_010-there-3,-0.44971671,content
there,voicedObs.son,HKE_016,HKE,26,F,0.202629261,3,8,156.4612642,HKE_016-there-3,-0.696662869,content
there,voicedObs.son,AME_012,AE,20,F,0.167033081,1,5,214.5565573,AE_012-there-1,0.812713676,content
there,voicedObs.son,HKE_031,HKE,36,F,0.324366212,1,7,176.5565475,HKE_031-there-1,-1.430533716,content
there,voicedObs.son,HKE_045,HKE,48,F,0.211764976,1,7,210.0356252,HKE_045-there-1,1.169320378,content
there,voicedObs.son,AME_017,AE,20,M,0.22,2,7,96.41514375,AE_017-there-2,-1.145906454,content
there,voicedObs.son,AME_030,AE,18,M,0.23,2,3,124.784736,AE_030-there-2,-0.361970213,content
there,voicedObs.son,HKE_019,HKE,40,M,0.185480986,3,6,100.5642094,HKE_019-there-3,-0.653501615,content
there,voicedObs.son,HKE_039,HKE,23,F,0.271045483,3,3,183.8309615,HKE_039-there-3,-0.481917851,content
there,voicedObs.son,HKE_046,HKE,57,F,0.380822357,2,6,146.28216,HKE_046-there-2,-0.890933173,content
there,voicedObs.son,AME_007,AE,19,F,0.372829763,1,8,218.133684,AE_007-there-1,1.683083939,content
there,voicedObs.son,HKE_037,HKE,47,F,0.17192529,3,7,135.2986133,HKE_037-there-3,-1.874580741,content
there,voicedObs.son,AME_030,AE,18,M,0.23,2,5,127.3781211,AE_030-there-2,-0.209167656,content
there,voicedObs.son,HKE_031,HKE,36,F,0.305416625,3,5,183.6617539,HKE_031-there-3,-1.113994512,content
there,voicedObs.son,HKE_003,HKE,21,M,0.2822699,3,8,141.6582283,HKE_003-there-3,-1.893176459,content
there,voicedObs.son,HKE_037,HKE,47,F,0.183801299,1,2,168.2276875,HKE_037-there-1,-0.087478584,content
there,voicedObs.son,AME_010,AE,27,M,0.1854772,2,3,95.81537533,AE_010-there-2,-0.206254977,content
there,voicedObs.son,AME_017,AE,20,M,0.181758796,3,8,96.37911584,AE_017-there-3,-1.149549416,content
there,voicedObs.son,HKE_035,HKE,33,M,0.290903116,1,4,116.4226533,HKE_035-there-1,0.059897489,content
there,voicedObs.son,HKE_002,HKE,18,M,0.229677844,1,2,126.7339679,HKE_002-there-1,0.71950809,content
there,voicedObs.son,HKE_009,HKE,25,M,0.310734917,1,2,153.5390325,HKE_009-there-1,2.249039251,content
there,voicedObs.son,AME_019,AE,18,M,0.259419321,2,5,137.7508676,AE_019-there-2,0.420904848,content
there,voicedObs.son,AME_017,AE,20,M,0.22,2,8,99.06853943,AE_017-there-2,-0.881283219,content
there,voicedObs.son,AME_028,AE,23,F,0.184407222,2,5,195.9925527,AE_028-there-2,-1.650663758,content
there,voicedObs.son,HKE_024,HKE,28,F,0.171402721,3,6,160.9032627,HKE_024-there-3,-1.615065878,content
there,voicedObs.son,AME_032,AE,23,M,0.207011978,3,9,110.4031189,AE_032-there-3,-0.725710624,content
there,voicedObs.son,AME_032,AE,23,M,0.21,2,9,95.25730669,AE_032-there-2,-3.105345275,content
there,voicedObs.son,HKE_006,HKE,19,F,0.337015553,3,2,245.7382494,HKE_006-there-3,0.166373135,content
there,voicedObs.son,AME_008,AE,30,M,0.185448231,3,6,100.4146849,AE_008-there-3,-1.121019393,content
there,voicedObs.son,AME_012,AE,20,F,0.205371645,3,5,183.947778,AE_012-there-3,-0.907890977,content
there,voicedObs.son,AME_002,AE,24,F,0.171328068,2,6,177.6934301,AE_002-there-2,-0.782001901,content
there,voicedObs.son,HKE_024,HKE,28,F,0.2,1,7,195.8683885,HKE_024-there-1,0.388901717,content
there,voicedObs.son,HKE_006,HKE,19,F,0.351837594,1,3,271.5213713,HKE_006-there-1,1.431324197,content
there,voicedObs.son,AME_011,AE,18,F,0.371387222,1,8,273.8407716,AE_011-there-1,1.920459531,content
there,voicedObs.son,AME_004,AE,22,F,0.293777247,2,1,210.0576154,AE_004-there-2,-0.491696865,content
there,voicedObs.son,HKE_038,HKE,35,F,0.31223514,1,9,244.2945144,HKE_038-there-1,2.166637122,content
there,voicedObs.son,HKE_029,HKE,36,F,0.181375386,3,4,157.0853063,HKE_029-there-3,-0.955425444,content
there,voicedObs.son,HKE_040,HKE,20,M,0.201196709,3,8,147.400197,HKE_040-there-3,0.037798975,content
there,voicedObs.son,HKE_018,HKE,19,F,0.302306324,2,2,203.2724483,HKE_018-there-2,0.011257652,content
there,voicedObs.son,HKE_017,HKE,20,M,0.188435575,2,2,120.7079787,HKE_017-there-2,0.771564455,content
there,voicedObs.son,AME_017,AE,20,M,0.19,1,5,95.0150837,AE_017-there-1,-1.288484837,content
there,voicedObs.son,HKE_014,HKE,39,M,0.205464358,3,9,128.9605692,HKE_014-there-3,-0.432326835,content
there,voicedObs.son,HKE_020,HKE,21,M,0.238378683,3,2,109.9339446,HKE_020-there-3,0.367424917,content
there,voicedObs.son,HKE_016,HKE,26,F,0.202629261,3,6,175.9687924,HKE_016-there-3,0.19506545,content
there,voicedObs.son,HKE_006,HKE,19,F,0.351837594,1,5,279.5830881,HKE_006-there-1,1.802270736,content
there,voicedObs.son,AME_013,AE,21,M,0.286088905,2,1,124.8621205,AE_013-there-2,-0.96972129,content
there,voicedObs.son,HKE_018,HKE,19,F,0.259057495,1,2,219.1274996,HKE_018-there-1,1.03425076,content
there,voicedObs.son,HKE_024,HKE,28,F,0.201987687,2,8,168.6010527,HKE_024-there-2,-1.13881734,content
there,voicedObs.son,AME_012,AE,20,F,0.214154673,2,2,205.0205103,AE_012-there-2,0.304503549,content
there,voicedObs.son,HKE_002,HKE,18,M,0.210164314,3,8,108.4544417,HKE_002-there-3,-0.391308671,content
there,voicedObs.son,AME_010,AE,27,M,0.1854772,2,7,89.5956529,AE_010-there-2,-0.978333534,content
there,voicedObs.son,AME_002,AE,24,F,0.165998954,3,5,190.2698769,AE_002-there-3,0.34205034,content
there,voicedObs.son,HKE_004,HKE,26,M,0.291767843,1,3,137.3046625,HKE_004-there-1,-0.036736011,content
there,voicedObs.son,AME_004,AE,22,F,0.293777247,2,9,249.1792243,AE_004-there-2,0.910103726,content
there,voicedObs.son,AME_030,AE,18,M,0.23,3,7,127.9331115,AE_030-there-3,-0.176871887,content
there,voicedObs.son,AME_012,AE,20,F,0.205371645,3,2,193.4367815,AE_012-there-3,-0.345627453,content
there,voicedObs.son,AME_028,AE,23,F,0.155828917,3,2,243.4012235,AE_028-there-3,0.315438292,content
there,voicedObs.son,HKE_019,HKE,40,M,0.175732581,1,9,113.588444,HKE_019-there-1,0.715828454,content
there,voicedObs.son,HKE_047,HKE,20,F,0.266464817,2,9,211.2319228,HKE_047-there-2,0.357838451,content
there,voicedObs.son,AME_026,AE,19,M,0.261664539,2,7,136.2133435,AE_026-there-2,0.571073748,content
there,voicedObs.son,HKE_024,HKE,28,F,0.201987687,2,1,191.7397057,HKE_024-there-2,0.171789241,content
there,voicedObs.son,AME_017,AE,20,M,0.19,1,8,102.5536923,AE_017-there-1,-0.544278119,content
there,voicedObs.son,HKE_027,HKE,33,M,0.172665597,1,8,121.8111681,HKE_027-there-1,2.070494947,content
there,voicedObs.son,HKE_002,HKE,18,M,0.19427195,2,9,100.9693613,HKE_002-there-2,-0.901310884,content
there,voicedObs.son,HKE_017,HKE,20,M,0.188435575,2,8,112.7132357,HKE_017-there-2,0.282111455,content
there,voicedObs.son,AME_005,AE,19,F,0.311202444,1,8,193.3963944,AE_005-there-1,0.526644157,content
there,voicedObs.son,HKE_035,HKE,33,M,0.284277684,3,7,80.47961367,HKE_035-there-3,-1.958284922,content
there,voicedObs.son,HKE_016,HKE,26,F,0.204921807,1,8,189.5599699,HKE_016-there-1,0.759699599,content
there,voicedObs.son,AME_021,AE,21,M,0.233817948,3,4,91.87593087,AE_021-there-3,-0.951141623,content
there,voicedObs.son,AME_012,AE,20,F,0.205371645,3,7,177.2818043,AE_012-there-3,-1.32050262,content
there,voicedObs.son,AME_024,AE,20,F,0.24559527,2,3,221.9059879,AE_024-there-2,0.451245165,content
there,voicedObs.son,HKE_012,HKE,24,M,0.140633345,3,1,97.71314799,HKE_012-there-3,-0.075725274,content
there,voicedObs.son,HKE_002,HKE,18,M,0.19427195,2,5,106.581277,HKE_002-there-2,-0.515557685,content
there,voicedObs.son,HKE_024,HKE,28,F,0.171402721,3,7,161.7645492,HKE_024-there-3,-1.560660385,content
there,voicedObs.son,HKE_006,HKE,19,F,0.337015553,3,1,248.3890008,HKE_006-there-3,0.302398873,content
there,voicedObs.son,HKE_019,HKE,40,M,0.185480986,3,8,93.91260696,HKE_019-there-3,-1.422934891,content
there,voicedObs.son,HKE_006,HKE,19,F,0.319383141,2,1,258.2149913,HKE_006-there-2,0.794267286,content
there,voicedObs.son,AME_016,AE,20,F,0.328000582,2,1,171.4450994,AE_016-there-2,-0.492093506,content
there,voicedObs.son,HKE_040,HKE,20,M,0.246913981,1,8,158.290543,HKE_040-there-1,0.688470373,content
there,voicedObs.son,HKE_020,HKE,21,M,0.258870864,1,2,111.8716106,HKE_020-there-1,0.495585381,content
there,voicedObs.son,HKE_034,HKE,46,M,0.285888939,2,2,100.3893873,HKE_034-there-2,-1.641073052,content
there,voicedObs.son,AME_026,AE,19,M,0.280231669,1,2,103.004536,AE_026-there-1,-1.682128064,content
there,voicedObs.son,HKE_031,HKE,36,F,0.324366212,1,2,256.0098508,HKE_031-there-1,1.550565348,content
there,voicedObs.son,HKE_048,HKE,43,M,0.178482291,3,2,131.4465179,HKE_048-there-3,-0.594344171,content
there,voicedObs.son,AME_027,AE,21,F,0.206262813,1,5,174.1890269,AE_027-there-1,-0.145533469,content
there,voicedObs.son,HKE_014,HKE,39,M,0.205464358,3,2,136.6140346,HKE_014-there-3,0.205401919,content
there,voicedObs.son,AME_033,AE,18,M,0.2,1,4,101.7969673,AE_033-there-1,-0.415915357,content
there,voicedObs.son,HKE_035,HKE,33,M,0.290903116,1,1,154.6817441,HKE_035-there-1,1.613027347,content
there,voicedObs.son,HKE_015,HKE,30,F,0.237115807,1,4,274.6218301,HKE_015-there-1,0.426672925,content
there,voicedObs.son,HKE_012,HKE,24,M,0.14277339,1,7,117.2449488,HKE_012-there-1,1.512663318,content
there,voicedObs.son,HKE_044,HKE,45,F,0.204405459,3,9,175.7387271,HKE_044-there-3,-0.879461973,content
there,voicedObs.son,AME_003,AE,22,M,0.267790018,2,7,107.496165,AE_003-there-2,-0.763503277,content
there,voicedObs.son,HKE_044,HKE,45,F,0.253209696,2,9,171.1549487,HKE_044-there-2,-1.205569153,content
there,voicedObs.son,HKE_038,HKE,35,F,0.31223514,1,1,201.3951812,HKE_038-there-1,0.13343617,content
there,voicedObs.son,HKE_037,HKE,47,F,0.170292204,2,7,138.4994104,HKE_037-there-2,-1.682757502,content
